45.72156,16.508313
45.721565,16.508218
45.721425,16.507156
45.721324,16.505533
45.721356,16.504771
45.721335,16.50461
45.721294,16.504441
45.721213,16.504248
45.721024,16.503948
45.720438,16.50332
45.719423,16.502038
45.718093,16.500681
45.716775,16.498994
45.715593,16.497572
45.71515,16.497095
45.714633,16.496485
45.713697,16.49548
45.712697,16.494256
45.712525,16.493986
45.711618,16.491985
45.709945,16.488544
45.709287,16.486901
45.708959,16.485977
45.708868,16.485569
45.708562,16.48271
45.708529,16.482075
45.708546,16.479445
45.70858,16.479062
45.708821,16.477791
45.709119,16.476357
45.711648,16.464351
45.712262,16.461403
45.712322,16.461057
45.712341,16.460855
45.712579,16.45523
45.712744,16.450205
45.712855,16.447369
45.713034,16.440776
45.713022,16.440195
45.712978,16.439796
45.712912,16.439524
45.712772,16.439124
45.712036,16.437386
45.711954,16.437126
45.711903,16.436711
45.711857,16.435595
45.711879,16.435072
45.711934,16.434702
45.712427,16.432057
45.712514,16.431527
45.712534,16.431127
45.712472,16.430595
45.71202,16.427702
45.711545,16.423531
45.711003,16.419019
45.710954,16.418347
45.710906,16.417025
45.71087,16.416562
45.710817,16.416094
45.710733,16.415581
45.710547,16.414815
45.710504,16.41443
45.71054,16.414281
45.710585,16.414198
45.710602,16.414079
45.710579,16.413946
45.710553,16.413896
45.71048,16.413828
45.710382,16.413818
45.710335,16.413841
45.710281,16.41381
45.710067,16.413527
45.709581,16.412545
45.709398,16.412248
45.708989,16.411683
45.708735,16.411376
45.708336,16.410952
45.707808,16.410449
45.707129,16.409956
45.703809,16.408037
45.702988,16.407529
45.702505,16.407155
45.702173,16.40684
45.701709,16.406303
45.70121,16.405462
45.700978,16.404976
45.700822,16.404583
45.700584,16.403897
45.699763,16.401473
45.699594,16.401052
45.699483,16.400819
45.699111,16.40014
45.698671,16.399535
45.697489,16.398331
45.69669,16.397563
45.696304,16.397158
45.695969,16.396717
45.695633,16.396098
45.69483,16.394059
45.694514,16.39336
45.694355,16.393087
45.693807,16.39234
45.693674,16.392194
45.693404,16.391962
45.693057,16.391712
45.692684,16.391523
45.692218,16.39135
45.691331,16.391071
45.690715,16.3909
45.68994,16.390621
45.689081,16.390362
45.688962,16.390245
45.688659,16.390103
45.688178,16.38979
45.687535,16.389238
45.687267,16.388934
45.687132,16.388746
45.686947,16.388405
45.686818,16.388033
45.686782,16.387836
45.686743,16.387415
45.686752,16.387094
45.686797,16.386706
45.686911,16.38616
45.686899,16.385986
45.687511,16.383374
45.687655,16.38282
45.688181,16.381037
45.688713,16.379417
45.689287,16.377818
45.690029,16.375926
45.690956,16.373866
45.691417,16.37292
45.691899,16.371987
45.69271,16.370515
45.693727,16.368885
45.694518,16.367692
45.695332,16.366556
45.696731,16.364746
45.698152,16.363153
45.699437,16.361839
45.701269,16.360224
45.702794,16.358996
45.706234,16.356362
45.730329,16.338206
45.732188,16.336755
45.733303,16.335833
45.734411,16.334847
45.73543,16.333875
45.736479,16.332791
45.737199,16.331985
45.738386,16.330605
45.739433,16.329258
45.740657,16.327582
45.741632,16.326105
45.742684,16.324393
45.74369,16.322639
45.745042,16.320005
45.745999,16.317904
45.74701,16.315453
45.747571,16.313916
45.747971,16.312759
45.748297,16.311735
45.749069,16.309111
45.749392,16.307891
45.749744,16.306451
45.750356,16.303454
45.750813,16.300738
45.751001,16.299454
45.751274,16.297417
45.751568,16.29498
45.753486,16.279697
45.753822,16.27807
45.754366,16.275874
45.754523,16.274599
45.754603,16.273072
45.754627,16.271581
45.754728,16.26976
45.754759,16.269407
45.755904,16.260245
45.756627,16.254315
45.757125,16.250656
45.757357,16.249181
45.757905,16.246191
45.75843,16.24373
45.759252,16.240381
45.759829,16.238338
45.760249,16.236931
45.760704,16.235514
45.761518,16.233137
45.76263,16.230259
45.763375,16.228461
45.765065,16.224502
45.766745,16.220653
45.771952,16.208612
45.773225,16.205818
45.774225,16.203728
45.775266,16.201622
45.776312,16.199601
45.782672,16.187612
45.783657,16.185708
45.785096,16.182776
45.785988,16.180876
45.786845,16.178982
45.787727,16.176962
45.788433,16.175254
45.789977,16.171303
45.790731,16.169257
45.792675,16.163613
45.793495,16.160853
45.794285,16.158127
45.795639,16.152945
45.796649,16.148614
45.797616,16.144009
45.797797,16.143088
45.797895,16.142423
45.797972,16.141739
45.798021,16.141187
45.798054,16.14048
45.798045,16.139365
45.798002,16.138557
45.797892,16.137445
45.797796,16.136875
45.797671,16.136215
45.797346,16.13494
45.797061,16.134074
45.796747,16.13326
45.79639,16.13248
45.796025,16.131801
45.79557,16.131051
45.794859,16.130092
45.79444,16.129612
45.793914,16.129084
45.793349,16.128595
45.79192,16.127432
45.789855,16.125783
45.787796,16.12398
45.78696,16.123185
45.785816,16.122023
45.785112,16.121254
45.784219,16.120221
45.783159,16.118917
45.782535,16.118091
45.781849,16.117116
45.780341,16.114879
45.779742,16.113903
45.778901,16.112435
45.777625,16.11006
45.775663,16.106341
45.77474,16.104651
45.773811,16.103018
45.773092,16.101812
45.772339,16.100594
45.771584,16.099423
45.770804,16.098251
45.769408,16.096272
45.767926,16.094308
45.766422,16.092444
45.765151,16.090951
45.759789,16.084898
45.759196,16.084193
45.757854,16.08253
45.757091,16.081492
45.7557,16.079452
45.754352,16.077233
45.753561,16.075803
45.75251,16.073739
45.751446,16.071397
45.750546,16.069134
45.749741,16.066877
45.749286,16.065498
45.748843,16.064061
45.748245,16.061749
45.747765,16.059649
45.747366,16.05758
45.747015,16.055474
45.746831,16.054158
45.7466,16.052206
45.746475,16.050893
45.746383,16.049583
45.746274,16.047629
45.74623,16.046195
45.746216,16.045412
45.74623,16.04315
45.746311,16.040921
45.746355,16.040106
45.746567,16.037576
45.746857,16.035028
45.747138,16.033014
45.747522,16.030467
45.75187,16.002873
45.752602,15.997779
45.752781,15.996282
45.752844,15.99617
45.752897,15.995674
45.753014,15.995102
45.75305,15.994968
45.75317,15.994686
45.753359,15.994356
45.753945,15.993645
45.754207,15.993285
45.754279,15.993154
45.754391,15.992836
45.754436,15.992646
45.754476,15.992324
45.754473,15.992002
45.754417,15.991382
45.754302,15.990567
45.754295,15.990332
45.754279,15.990182
45.754303,15.990063
45.754307,15.989766
45.75433,15.989641
45.754374,15.989552
45.754442,15.989479
45.754554,15.989435
45.75507,15.989517
45.755493,15.989549
45.757267,15.989839
45.759928,15.99024
45.76013,15.9903
45.760642,15.990403
45.764153,15.990949
45.765148,15.991085
45.766309,15.991151
45.76695,15.991157
45.767788,15.99113
45.772647,15.990851
45.777928,15.990592
45.777839,15.987704
45.777763,15.98413
45.777791,15.983444
45.777843,15.982877
45.777842,15.98241
45.777773,15.981593
45.777756,15.981179
45.777664,15.977912
45.77752,15.975837
45.777273,15.966866
45.777198,15.963792
45.777163,15.961163
45.777157,15.959402
45.777174,15.958562
45.77722,15.957401
45.777308,15.956657
45.777357,15.955949
45.777382,15.954961
45.777397,15.954266
45.777423,15.954052
45.777561,15.953531
45.77767,15.953404
